codiUp;superficieRealSol;estatUrbanisticDescription;comercialitzacio;dretPropietat;codiMunicipi;nomMunicipi;descripcioActuacio;COD_CLAS;X;Y;"Total valor cadastral
"
9780;253;Sòl net totalment urbanitzat;FALSO;VERDADERO;8181;ROCA DEL VALLÈS,LA;el Molí;SUC;445611,5381;4605662,898;253
27894;6089,52;Sòl net pendent execució obra;VERDADERO;VERDADERO;8266;CERDANYOLA DEL VALLÈS;el Centre Direccional;SUD;425592,1139;4593883,024;6089,52
21476;7938,03;Sòl net totalment urbanitzat;VERDADERO;VERDADERO;43022;BATEA;Vall de Vinyes;SUD;273839,1678;4552285,684;7938,03
26702;30186,9;Sòl inactiu;FALSO;VERDADERO;43047;CONSTANTÍ;Sant Ramon;SNU;347720,1435;4559610,368;30186,9
3455;2052;Sòl edificat;FALSO;VERDADERO;8056;CASTELLDEFELS;el Canal Piragüisme;SNU;415656,4525;4570352,307;2052
25731;1022;Sòl edificat;FALSO;VERDADERO;8169;PRAT DE LLOBREGAT,EL;Sant Cosme;SUC;423122,6562;4574246,554;1022
26648;1232,35;Sòl inactiu;FALSO;VERDADERO;17066;FIGUERES;Bosc del Rei;SNU;494844,4097;4680775,165;1232,35
220;14287,9;Sòl inactiu;FALSO;VERDADERO;43155;TORTOSA;el Parc del Temple;;290551,7031;4519849,069;14287,9
25771;1497;Sòl edificat;FALSO;VERDADERO;8904;BADIA DEL VALLÈS;carrer Oporto;SUC;425993,4607;4595850,629;1497
27508;655,26;Sòl net totalment urbanitzat;FALSO;VERDADERO;8096;GRANOLLERS;les Tres Torres III;;440831,0984;4605147,556;655,26
24658;9006,63;Sòl inactiu;FALSO;VERDADERO;43056;FATARELLA,LA;Pol. Industrial Comarcal (les Camposines);SNU;292871,9989;4554000,514;9006,63
23304;1071,67;Sòl net totalment urbanitzat;VERDADERO;VERDADERO;17066;FIGUERES;Avinguda Costa Brava;SUD;496932,201;4680110,855;1071,67
27854;22481,26;En tramitació del pla general;FALSO;VERDADERO;8124;MOLLET DEL VALLÈS;Sector Sud Gallecs;SUC;433461,6484;4599076,527;22481,26
24366;14629,95;Sòl inactiu;FALSO;VERDADERO;43170;VILA-RODONA;Planes del Guardià;SNU;360220,3113;4573576,688;14629,95
27230;5811,77;Sòl inactiu;FALSO;VERDADERO;43170;VILA-RODONA;Planes del Guardià;SNU;360244,8865;4573888,436;5811,77
7945;732,45;Sòl net totalment urbanitzat;FALSO;VERDADERO;43904;ALDEA,L';Estació Mercaderies;SUD;298303,3234;4514087,933;732,45
26635;7867,26;Sòl inactiu;FALSO;FALSO;8298;VIC;el Graell;;;;7867,26
25689;308;Sòl edificat;FALSO;VERDADERO;8019;BARCELONA;el Polvorí;;;;308
25615;2500;Sòl edificat;FALSO;VERDADERO;17147;RIPOLL;Sta.Magdalena;SUC;433241,6992;4671567,207;2500
22210;136;Sòl net totalment urbanitzat;FALSO;VERDADERO;25058;BORGES BLANQUES,LES;Parcel·les al Polígon Borges Blanques 104;;321791,2628;4599172,976;136
22250;9085,52;Sòl inactiu;FALSO;VERDADERO;43155;TORTOSA;Pol. Industrial Catalunya Sud;SNU;297431,3437;4515287,52;9085,52
11867;28849,03;Sòl inactiu;FALSO;VERDADERO;43904;ALDEA,L';lo Bordar;SNU;298479,504;4515766,874;28849,03
23340;5553;Sòl inactiu;FALSO;VERDADERO;43148;TARRAGONA;Ampliació Riuclar;SNU;351166,7263;4554820,259;5553
9832;10385,53;Sòl net totalment urbanitzat;VERDADERO;VERDADERO;25011;ALCARRÀS;lo Tossalet Roig;SUC;292090,122;4605193,722;10385,53
10898;1220;Sòl net parcialment urbanitzat (falta algun servei);VERDADERO;VERDADERO;8181;ROCA DEL VALLÈS,LA;Sector SPM-4 Vilalba;SUD;446393,9914;4609224,855;1220
26626;60;Sòl inactiu;FALSO;FALSO;8298;VIC;el Graell;;;;60
24758;1611,95;Sòl edificat;FALSO;VERDADERO;8298;VIC;EQUIPAMENTS PÚBLICS - 1;SUC;437836,322;4642859,721;1611,95
6065;421,43;Sòl inactiu;FALSO;VERDADERO;43138;SANTA BÀRBARA;Barranc d'en Lledó;SNU;289273,7035;4512686,747;421,43
7972;17084,69;Sòl inactiu;FALSO;VERDADERO;25217;TÀRREGA;Plans d'Ofegat;SNU;346586,7612;4613871,823;17084,69
23360;2189;Sòl inactiu;FALSO;VERDADERO;43148;TARRAGONA;Ampliació Riuclar;SNU;351295,1209;4555113,789;2189
25772;3990;Sòl edificat;FALSO;VERDADERO;8187;SABADELL;Can Gambus-Arraona;SUC;423800,3795;4599427,849;3990
25297;639;Sòl edificat;FALSO;VERDADERO;8019;BARCELONA;Governador;SUC;431257,1344;4588583,94;639
7887;94760;En gestió urbanística;FALSO;VERDADERO;43155;TORTOSA;Pol. Industrial Catalunya Sud;SUD;296964,0558;4515349,402;94760
27147;7056,2;Sòl inactiu;FALSO;VERDADERO;8114;MARTORELL;la Vila;SNU;408867,4208;4592913,923;7056,2
27416;1128,35;Sòl inactiu;FALSO;VERDADERO;8301;VILADECANS;Ca l'Alemany;;418187,4442;4572663,347;1128,35
28043;403;Sòl edificat;FALSO;VERDADERO;8301;VILADECANS;Viladecans;;;;403
25483;871;Sòl edificat;FALSO;VERDADERO;8169;PRAT DE LLOBREGAT,EL;Sant Cosme;SUC;423120,3426;4574322,893;871
26657;132,4;Sòl inactiu;FALSO;VERDADERO;8056;CASTELLDEFELS;Campus Universitari;SNU;414882,3847;4569944,908;132,4
301;46274,84;Sòl inactiu;FALSO;VERDADERO;43138;SANTA BÀRBARA;Barranc d'en Lledó;SUC;288956,827;4512669,617;46274,84
27473;4564,91;Sòl inactiu;FALSO;VERDADERO;8089;GAVÀ;el Camí Ral;;415809,3899;4570674,912;4564,91
4922;344;Sòl net parcialment urbanitzat (falta algun servei);FALSO;VERDADERO;8279;TERRASSA;el Pla de les Fonts;SUC;419484,2298;4597950,229;344
18041;7681,5;;FALSO;VERDADERO;8019;BARCELONA;Sudoest del Besòs;;;;7681,5
25427;2003;Sòl edificat;FALSO;VERDADERO;43123;REUS;el Mas Abelló;SUC;342332,071;4556936,914;2003
23432;8,3;Sòl inactiu;FALSO;VERDADERO;43162;VANDELLÒS I L'HOSPITALET DE L'INFANT;les Tàpies II;;321750,5487;4538427,199;8,3
26830;196193,72;Sòl inactiu;FALSO;VERDADERO;25120;LLEIDA;el Mercat Abast.Hortofructícola;SNU;303679,231;4606426,156;196193,72
27640;11772,71;Sòl inactiu;FALSO;VERDADERO;8184;RUBÍ;el Pla de les Fonts;SNU;418264,559;4597619,264;11772,71
23200;11526,91;Sòl inactiu;FALSO;VERDADERO;17167;SANT JOAN DE LES ABADESSES;Colònia Llaudet;SNU;442703,5239;4676855,169;11526,91
22139;269;;FALSO;VERDADERO;8187;SABADELL;Can Gambus-Arraona;;;;269
24762;2200;Sòl edificat;FALSO;VERDADERO;25203;SEU D'URGELL,LA;EQUIPAMENTS PÚBLICS - 1;SUC;373649,5988;4690980,551;2200
26590;2813,57;Sòl net totalment urbanitzat;FALSO;VERDADERO;43093;MÓRA D'EBRE;la Verdeguera;SUD;301598,6366;4550237,656;2813,57
24698;12,5;Sòl inactiu;FALSO;VERDADERO;43156;ULLDECONA;Polígon Industrial les Mataltes;;276017,9678;4500743,172;12,5
25451;2099;Sòl edificat;FALSO;VERDADERO;8217;SANT JOAN DESPÍ;Torreblanca;SUC;421055,232;4580869,628;2099
25031;152;Sòl edificat;FALSO;VERDADERO;8019;BARCELONA;el Carmel 3;SUC;429391,2935;4586265,868;152
27367;3260,48;Sòl inactiu;FALSO;VERDADERO;25058;BORGES BLANQUES,LES;les Verdunes;SNU;320553,7742;4597415,928;3260,48
25799;1528;Sòl edificat;FALSO;VERDADERO;43014;AMPOSTA;Avda. Sta. Bàrbara;SUC;294742,724;4509069,849;1528
25020;202;Sòl edificat;FALSO;VERDADERO;8015;BADALONA;Barri Sant Roc;SUC;435513,1638;4587430,755;202
25531;6768;Sòl edificat;FALSO;VERDADERO;8217;SANT JOAN DESPÍ;Torreblanca;;;;6768
12729;16375,16;Sòl inactiu;FALSO;VERDADERO;8307;VILANOVA I LA GELTRÚ;el Prat (la Millera);SNU;389475,1136;4562660,413;16375,16
22934;970,17;Sòl net totalment urbanitzat;VERDADERO;VERDADERO;43060;FLIX;la Ventonella;SUD;293847,3062;4566304,607;970,17
27402;4587,48;Sòl inactiu;FALSO;VERDADERO;43015;ARBOLÍ;Mas d'en Blai (Castillejos);SNU;332043,6066;4567829,376;4587,48
27643;168;Sòl edificat;FALSO;VERDADERO;8194;SANT ADRIÀ DE BESÒS;Front del Riu Besós;SNU;434260,7767;4587198,733;168
12032;6082,25;Sòl inactiu;FALSO;VERDADERO;25217;TÀRREGA;el Boscarró;SUD;345171,8125;4614855,137;6082,25
21450;19354,8;Sòl net totalment urbanitzat;VERDADERO;VERDADERO;43094;MÓRA LA NOVA;el Molló;SUD;303998,7864;4549508,173;19354,8
27633;2248,26;Sòl edificat;FALSO;VERDADERO;8169;PRAT DE LLOBREGAT,EL;Sant Cosme;SUC;423350,0721;4574480,198;2248,26
22214;400298,34;Sòl inactiu;FALSO;VERDADERO;25019;ALMACELLES;Parc Ind. Suport Aeroportuari Pla Almacelles;SNU;289233,3042;4620986,081;400298,34
21440;497,41;Sòl inactiu;FALSO;VERDADERO;8187;SABADELL;Can Llong;SNU;422971,1196;4602049,858;497,41
8790;128,43;Sòl inactiu;FALSO;VERDADERO;43004;ALCANAR;PP 15 - Roca Tallada;;290704,8789;4492587,659;128,43
49;85;Sòl net totalment urbanitzat;FALSO;VERDADERO;25209;SORT;el Castell;;346116,8629;4697190,118;85
25277;1150,05;Sòl edificat;FALSO;VERDADERO;43014;AMPOSTA;les Velletes;;;;1150,05
22169;625;Sòl net totalment urbanitzat;VERDADERO;VERDADERO;17066;FIGUERES;Avinguda Costa Brava;SUD;496775,9027;4680077,793;625
28369;995;Sòl edificat;FALSO;VERDADERO;25203;SEU D'URGELL,LA;el C/de la Font;;;;995
27925;6153,31;Sòl net pendent execució obra;VERDADERO;VERDADERO;8266;CERDANYOLA DEL VALLÈS;el Centre Direccional;SUD;425749,5811;4593784,468;6153,31
27472;2357,2;Sòl inactiu;FALSO;VERDADERO;8089;GAVÀ;el Camí Ral;;415716,872;4570632,647;2357,2
25407;412;Sòl edificat;FALSO;VERDADERO;8003;ALELLA;Can Bertran;;;;412
27664;428,22;Sòl net totalment urbanitzat;FALSO;VERDADERO;43148;TARRAGONA;Campclar;SUC;349535,9517;4553440,854;428,22
6760;1880,95;Sòl inactiu;FALSO;VERDADERO;8031;CALAF;el Rentador;SNU;377212,2053;4620915,686;1880,95
25704;1374;Sòl edificat;FALSO;VERDADERO;25120;LLEIDA;els Mangraners;;;;1374
25910;1988;Sòl edificat;FALSO;VERDADERO;8019;BARCELONA;Trinitat Nova;SUC;432037,4447;4588970,771;1988
24399;181,34;Sòl inactiu;FALSO;VERDADERO;8189;SANT PERE DE SALLAVINERA;el Rentador;SNU;377609,5286;4621620,794;181,34
24538;16703,64;Sòl inactiu;FALSO;VERDADERO;17012;AVINYONET DE PUIGVENTÓS;Mas Roca i Puig Grau;SNU;494606,286;4679014,137;16703,64
9084;1200922,74;Sòl inactiu;FALSO;VERDADERO;25120;LLEIDA;Torre Blanca-Quatre Pilans;SNU;308394,6602;4607058,177;1200922,74
25581;737;Sòl edificat;FALSO;VERDADERO;8051;CASTELLAR DEL VALLÈS;Barri de la Bruguera;SUC;424055,438;4606398,527;737
12332;18886,71;Sòl inactiu;FALSO;VERDADERO;17114;OLOT;la Guardiola;SNU;456231,5984;4670980,347;18886,71
27580;2263,71;Sòl inactiu;FALSO;FALSO;25120;LLEIDA;Balàfia Nord (SUR 19);;;;2263,71
26919;6,39;Sòl inactiu;FALSO;VERDADERO;43162;VANDELLÒS I L'HOSPITALET DE L'INFANT;les Tàpies II;;321561,905;4538049,476;6,39
25520;1186;Sòl edificat;FALSO;VERDADERO;8019;BARCELONA;Governador;SUC;431190,8482;4588347,024;1186
22974;6,25;Sòl inactiu;FALSO;VERDADERO;43065;GARCIA;el Molló;;302243,8952;4554668,81;6,25
281;20;Sòl inactiu;FALSO;VERDADERO;8056;CASTELLDEFELS;Campus Universitari;SNU;414733,7622;4569978,239;20
25695;1835,25;Sòl edificat;FALSO;VERDADERO;8015;BADALONA;Montigalà;SUC;436089,7163;4589685,945;1835,25
25930;1347;Sòl edificat;FALSO;VERDADERO;43044;SÉNIA,LA;Compra d'habitatge per tanteig i retracte;;;;1347
27505;1359,06;Sòl net totalment urbanitzat;FALSO;VERDADERO;8096;GRANOLLERS;les Tres Torres III;;440821,0114;4605338,821;1359,06
24348;33845,63;Sòl inactiu;FALSO;VERDADERO;43161;VALLS;el Palau de Reig;SNU;354521,2884;4576445,429;33845,63
25484;651;Sòl edificat;FALSO;VERDADERO;8220;SANT JULIÀ DE VILATORTA;el Parer;SUC;444056,1487;4641211,548;651
25925;2733;Sòl edificat;FALSO;VERDADERO;43016;ARBOÇ,L';Compra d'habitatge per tanteig i retracte;SUC;382550,5203;4569131,641;2733
26867;12450,42;Sòl inactiu;FALSO;VERDADERO;17002;AIGUAVIVA;Nou sector industrial (entorn aeroport);SNU;481972,2515;4640355,596;12450,42
27051;4;Sòl inactiu;FALSO;VERDADERO;8302;VILANOVA DEL CAMÍ;Riera de Castellolí;;388801,5042;4603668,832;4
25570;1085;Sòl edificat;FALSO;VERDADERO;17022;BISBAL D'EMPORDÀ,LA;la Guardiola;SUC;503425,9287;4644940,759;1085
25485;499,23;Sòl edificat;FALSO;VERDADERO;8113;MANRESA;el carrer de Sant Francesc;SUC;402066,9194;4619673,467;499,23
27201;22982,88;Sòl inactiu;FALSO;VERDADERO;43170;VILA-RODONA;Planes del Guardià;SNU;360933,8777;4574232,531;22982,88
10305;171,92;Sòl net totalment urbanitzat;VERDADERO;VERDADERO;43094;MÓRA LA NOVA;Sector 10;SUD;303009,5951;4552522,001;171,92
20481;20264,9;Sòl inactiu;FALSO;VERDADERO;25217;TÀRREGA;Plans d'Ofegat;SNU;347730,6642;4613500,182;20264,9
9432;4523,62;Sòl inactiu;FALSO;VERDADERO;8307;VILANOVA I LA GELTRÚ;el Prat (la Millera);SNU;389860,7748;4562749,403;4523,62
25946;485;Sòl edificat;FALSO;VERDADERO;8019;BARCELONA;Trinitat Nova;SUC;432068,276;4589151,422;485
169;703,89;Sòl inactiu;FALSO;VERDADERO;43901;DELTEBRE;el passeig Fluvial;SNU;307901,4903;4509399,561;703,89
27556;8572,4;Sòl inactiu;FALSO;VERDADERO;8113;MANRESA;Bufalvent;SUC;404464,841;4618802,279;8572,4
23326;10;Sòl inactiu;FALSO;VERDADERO;43901;DELTEBRE;el passeig Fluvial;;307282,3019;4509601,065;10
27919;11485,41;Sòl net pendent execució obra;VERDADERO;VERDADERO;8266;CERDANYOLA DEL VALLÈS;el Centre Direccional;SUD;425770,33;4593388,325;11485,41
6042;3895,55;Sòl net totalment urbanitzat;FALSO;VERDADERO;43148;TARRAGONA;Riuclar;;350627,9065;4554751,816;3895,55
22133;97,4;Sòl inactiu;FALSO;VERDADERO;43148;TARRAGONA;Barri Torreforta;;350393,121;4553643,136;97,4
22984;7595;Sòl inactiu;FALSO;VERDADERO;8056;CASTELLDEFELS;Campus Universitari;SNU;414924,5275;4570100,899;7595
24527;6245,75;Sòl inactiu;FALSO;VERDADERO;17066;FIGUERES;Rec del Mal Pas;SNU;497525,9154;4678588,311;6245,75
27358;320,44;Sòl inactiu;FALSO;VERDADERO;25030;PONT DE BAR,EL;Poble;SNU;385196,5347;4692053,947;320,44
1111;611,41;Sòl net totalment urbanitzat;FALSO;VERDADERO;17199;TORROELLA DE MONTGRÍ;la Creu de la Rutlla;;511124,4904;4654273,555;611,41
24089;5000,04;Sòl net totalment urbanitzat;VERDADERO;VERDADERO;43148;TARRAGONA;Riuclar;SUC;350413,5744;4554826,543;5000,04
25667;3657;Sòl edificat;FALSO;VERDADERO;8141;NAVÀS;Navàs;SUC;406457,0396;4639222,818;3657
1139;8434,3;Sòl inactiu;FALSO;VERDADERO;8300;VILADECAVALLS;Can Mitjans;;413434,2856;4601511,753;8434,3
23170;5265;Sòl net totalment urbanitzat;FALSO;VERDADERO;8191;SALLENT;les Culleres;SNU;408431,4328;4630587,444;5265
5808;4790,45;Sòl net totalment urbanitzat;VERDADERO;VERDADERO;43044;SÉNIA,LA;Polígon Industrial les Mataltes;SUD;275097,6883;4502307,916;4790,45
24657;2775,01;Sòl inactiu;FALSO;VERDADERO;43056;FATARELLA,LA;Pol. Industrial Comarcal (les Camposines);SNU;292225,3674;4554181,908;2775,01
6034;540;Sòl inactiu;FALSO;VERDADERO;8236;SANT QUINTÍ DE MEDIONA;els Vinyets;;389635,8417;4590841,774;540
27105;46769,37;Sòl inactiu;FALSO;VERDADERO;8213;SANT FRUITÓS DE BAGES;la Vall dels Horts;SNU;408030,7596;4623620,53;46769,37
21230;25;Sòl inactiu;FALSO;VERDADERO;43156;ULLDECONA;Polígon Industrial les Mataltes;;276318,5653;4500470,954;25
27046;4;Sòl inactiu;FALSO;VERDADERO;8302;VILANOVA DEL CAMÍ;Riera de Castellolí;;388606,5042;4603457,747;4
23350;4659;Sòl inactiu;FALSO;VERDADERO;43148;TARRAGONA;Ampliació Riuclar;SNU;351270,2762;4555059,898;4659
25352;1200;Sòl edificat;FALSO;VERDADERO;8125;MONTCADA I REIXAC;Pla d'en Coll;SUC;432212,5059;4593815,923;1200
24383;29041,62;Sòl inactiu;FALSO;VERDADERO;25217;TÀRREGA;Plans d'Ofegat;SNU;347284,9468;4614025,528;29041,62
23753;84,79;Sòl net totalment urbanitzat;VERDADERO;VERDADERO;17114;OLOT;la Vila Vella;SUC;458217,3223;4670175,668;84,79
9275;4627,3;Sòl inactiu;FALSO;VERDADERO;25217;TÀRREGA;la Canaleta;SNU;344423,8771;4614528,318;4627,3
27362;35481,86;Sòl net totalment urbanitzat;FALSO;VERDADERO;8112;MANLLEU;el Verdaguer;SUD;441571,2487;4650567,317;35481,86
25001;589,08;Sòl edificat;FALSO;VERDADERO;8180;RIPOLLET;Naus industrials al Martinet;;;;589,08
27129;256,96;Sòl inactiu;FALSO;VERDADERO;43092;MONT-ROIG DEL CAMP;Plana dels Espanyals;SNU;326177,6768;4543361,559;256,96
9416;7351,61;Sòl inactiu;FALSO;VERDADERO;43054;ESPLUGA DE FRANCOLÍ,L';Pla de Valentí;SNU;342652,9711;4585177,729;7351,61
27625;500;Sòl net totalment urbanitzat;VERDADERO;VERDADERO;8250;SANTA MARGARIDA DE MONTBUI;Plans de la Tossa;SUD;383777,2671;4602573,682;500
27069;5588,43;Sòl inactiu;FALSO;VERDADERO;8143;ÒDENA;Pla de l'Enric;SNU;387830,7105;4605204,273;5588,43
27357;487,5;Sòl inactiu;FALSO;VERDADERO;25030;PONT DE BAR,EL;Poble;SNU;385159,3473;4692088,923;487,5
25563;910;Sòl edificat;FALSO;VERDADERO;8019;BARCELONA;Sudoest del Besòs;;;;910
24963;105;Sòl inactiu;FALSO;VERDADERO;8015;BADALONA;PII als 7 barris fronterers de la Serra d'en Mena (Badalona);SUC;435078,3365;4588427,615;105
27528;38143,66;Sòl inactiu;FALSO;VERDADERO;8205;SANT CUGAT DEL VALLÈS;Can Sant Joan industrial;SNU;421431,7456;4594370,913;38143,66
23133;15343,96;Sòl inactiu;FALSO;VERDADERO;17005;FAR D'EMPORDÀ,EL;Estació Duanera;SNU;498993,7091;4675502,538;15343,96
187;1360,95;Sòl inactiu;FALSO;VERDADERO;43901;DELTEBRE;el passeig Fluvial;SNU;307105,9577;4509672,378;1360,95
23766;386,76;Sòl net totalment urbanitzat;VERDADERO;VERDADERO;8274;SÚRIA;el Roser;SUC;396323,9309;4632458,305;386,76
26957;21442;Sòl inactiu;FALSO;VERDADERO;43108;PLA DE SANTA MARIA,EL;la Garriga Gran;SNU;357874,7512;4577003,833;21442
23992;656,9;Sòl inactiu;FALSO;VERDADERO;43055;FALSET;Camí de Sant Gregori;SNU;317420,1528;4556987,099;656,9
27395;15578,48;Sòl inactiu;FALSO;VERDADERO;43015;ARBOLÍ;Mas d'en Blai (Castillejos);SNU;330541,6733;4567945,723;15578,48
26961;17158,66;Sòl inactiu;FALSO;VERDADERO;43108;PLA DE SANTA MARIA,EL;la Garriga Gran;SNU;358014,5726;4576889,454;17158,66
23196;3390,28;Sòl edificat;FALSO;VERDADERO;17167;SANT JOAN DE LES ABADESSES;Colònia Llaudet;SNC;442743,1021;4676901,348;3390,28
7510;30;Sòl inactiu;FALSO;VERDADERO;8114;MARTORELL;Can Ros;;409879,8471;4592818,646;30
25285;1204;Sòl edificat;FALSO;VERDADERO;8015;BADALONA;Montigalà;SUC;435972,138;4589690,124;1204
25895;1291;Sòl edificat;FALSO;VERDADERO;8285;TORELLÓ;Sector la Carrera - el Castell;SUC;438871,8895;4656106,459;1291
24954;40;Sòl inactiu;FALSO;VERDADERO;8015;BADALONA;PII als 7 barris fronterers de la Serra d'en Mena (Badalona);SUC;435083,4269;4588419,739;40
4939;1440,79;Sòl edificat;FALSO;VERDADERO;8015;BADALONA;el Pomar;;437365,0741;4590706,455;1440,79
27926;11155,71;Sòl net pendent execució obra;VERDADERO;VERDADERO;8266;CERDANYOLA DEL VALLÈS;el Centre Direccional;SUD;426183,1696;4593081,147;11155,71
25467;781;Sòl edificat;FALSO;VERDADERO;43148;TARRAGONA;Barri Torreforta;SUC;350398,7149;4553538,05;781
21457;6784,58;Sòl net totalment urbanitzat;VERDADERO;VERDADERO;43150;TIVISSA;el Molló;SUD;304093,89;4549306,279;6784,58
25720;1644;Sòl edificat;FALSO;VERDADERO;8113;MANRESA;Can Gravat;SUC;403899,9645;4619346,806;1644
1704;230,97;;FALSO;VERDADERO;8019;BARCELONA;C/Armengol/Gatuelles;;;;230,97
18553;1942,6;;FALSO;VERDADERO;8019;BARCELONA;Gran Via - Química;;;;1942,6
26656;1605,15;Sòl inactiu;FALSO;VERDADERO;8056;CASTELLDEFELS;Campus Universitari;SNU;414885,9812;4569919,268;1605,15
9778;295;Sòl net totalment urbanitzat;FALSO;VERDADERO;8181;ROCA DEL VALLÈS,LA;el Molí;SUC;445603,5554;4605646,608;295
25298;668,41;Sòl edificat;FALSO;VERDADERO;8019;BARCELONA;Governador;SUC;431292,4152;4588593,982;668,41
26960;6490,14;Sòl inactiu;FALSO;VERDADERO;43108;PLA DE SANTA MARIA,EL;la Garriga Gran;SNU;358039,8913;4577290,641;6490,14
26674;4;Sòl inactiu;FALSO;VERDADERO;43094;MÓRA LA NOVA;el Molló;;303581,7463;4548998,024;4
25445;4753,5;Sòl edificat;FALSO;VERDADERO;8187;SABADELL;la Granja Pas;SUC;426058,3347;4597409,099;4753,5
26811;9608,1;Sòl inactiu;FALSO;VERDADERO;25019;ALMACELLES;Parc Ind. Suport Aeroportuari Pla Almacelles;SNU;288429,7227;4621643,371;9608,1
26647;2,8;Sòl inactiu;FALSO;VERDADERO;43094;MÓRA LA NOVA;el Molló;;304076,4269;4549691,993;2,8
14610;19331,41;Sòl inactiu;FALSO;VERDADERO;43904;ALDEA,L';Pol. Industrial Catalunya Sud;SNU;297684,8869;4514571,791;19331,41
1156;8253,96;Sòl inactiu;FALSO;VERDADERO;8305;VILAFRANCA DEL PENEDÈS;les Bassetes;SNU;392097,6152;4578933,069;8253,96
25883;383;Sòl edificat;FALSO;VERDADERO;8112;MANLLEU;Can Garcia;SUC;440580,3462;4650173,234;383
25612;143;Sòl edificat;FALSO;VERDADERO;8213;SANT FRUITÓS DE BAGES;Sant Fruitós;;;;143
24964;101;Sòl inactiu;FALSO;VERDADERO;8015;BADALONA;PII als 7 barris fronterers de la Serra d'en Mena (Badalona);SUC;435084,925;4588430,107;101
268;2405;Sòl inactiu;FALSO;VERDADERO;8056;CASTELLDEFELS;Campus Universitari;SNU;415014,2856;4569929,944;2405
12038;3637,32;Sòl inactiu;FALSO;VERDADERO;25217;TÀRREGA;el Boscarró;SUD;344788,7762;4614624,331;3637,32
25875;956;Sòl edificat;FALSO;VERDADERO;8038;CALLÚS;Pla parcial la Serreta;SUC;399307,0584;4626475,126;956
6050;5270;Sòl net totalment urbanitzat;FALSO;VERDADERO;43148;TARRAGONA;Campclar;;349726,4116;4553360,777;5270
27612;2192,57;Sòl net parcialment urbanitzat (falta algun servei);FALSO;VERDADERO;8010;ARTÉS;el Celler Cooperatiu;SNU;412855,5222;4627814,396;2192,57
23984;2470;Sòl net pendent execució obra;VERDADERO;VERDADERO;8113;MANRESA;Serrat del Guix (Parc Tecnològic del Bages - PTB);;404320,8707;4621797,047;2470
27261;4497,38;Sòl inactiu;FALSO;VERDADERO;8298;VIC;el Parc Activitats Econòmiques d'Osona;SNU;439833,9172;4644344,792;4497,38
26906;3882,18;Sòl net totalment urbanitzat;FALSO;VERDADERO;43047;CONSTANTÍ;Parcel·la de sòl al barri de Centcelles;;350547,3661;4557408,697;3882,18
24757;3307;Sòl edificat;FALSO;VERDADERO;25217;TÀRREGA;EQUIPAMENTS PÚBLICS - 1;SUC;344919,2544;4611743,005;3307
25780;470;Sòl edificat;FALSO;VERDADERO;17141;PUIGCERDÀ;C. Rec de St. Agustí;SUC;411678,673;4698524,032;470
25733;3541;Sòl edificat;FALSO;VERDADERO;8274;SÚRIA;Sal i Pota;SUC;395952,1755;4632332,172;3541
25493;106;Sòl edificat;FALSO;VERDADERO;25203;SEU D'URGELL,LA;Plaça del Carme;SUC;373202,9947;4690627,346;106
24099;2490;Sòl edificat;FALSO;VERDADERO;8014;AIGUAFREDA;Naus industrials a Aiguafreda (Can Llaudet);SUC;437435,5912;4625460,875;2490
23237;320;Sòl net totalment urbanitzat;FALSO;VERDADERO;8245;SANTA COLOMA DE GRAMENET;Barri Serra d'en Mena - Santa Coloma de Gramanet;SNU;434770,2272;4588773,856;320
27483;285,79;Sòl edificat;FALSO;VERDADERO;8245;SANTA COLOMA DE GRAMENET;Barri Serra d'en Mena - Santa Coloma de Gramanet;SUC;434745,0578;4588765,229;285,79
26929;16;Sòl inactiu;FALSO;VERDADERO;43162;VANDELLÒS I L'HOSPITALET DE L'INFANT;les Tàpies II;;321954,9466;4538821,559;16
3471;3850;Sòl edificat;FALSO;VERDADERO;8056;CASTELLDEFELS;el Canal Piragüisme;SNU;415588,2768;4570307,229;3850
25639;2795;Sòl edificat;FALSO;VERDADERO;8019;BARCELONA;el Polvorí;SUC;428186,6549;4579522,378;2795
25514;1370;Sòl edificat;FALSO;VERDADERO;25172;PONTS;el carrer de les Eres;SUC;349120,5585;4641951,902;1370
5763;857,06;Sòl inactiu;FALSO;VERDADERO;43155;TORTOSA;Pol. Industrial Catalunya Sud;SNU;297694,8093;4515103,366;857,06
22195;1591;Sòl inactiu;FALSO;VERDADERO;8298;VIC;Ampliació Parc Act.Econòmiques d'Osona;SNU;438932,3022;4644103,923;1591
26963;67704,4;Sòl inactiu;FALSO;VERDADERO;43108;PLA DE SANTA MARIA,EL;la Garriga Gran;SNU;357916,7688;4576672,161;67704,4
7092;22620,93;;FALSO;VERDADERO;8019;BARCELONA;Via Trajana;;;;22620,93
9783;255;Sòl net parcialment urbanitzat (falta algun servei);FALSO;VERDADERO;8181;ROCA DEL VALLÈS,LA;el Molí;SUC;445620,9767;4605680,926;255
